CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
17556,206,1,157.9,1,1,1,111,Can't Lose
17557,14,3,541.46,4,2,2,422,New Customers
17560,95,5,854.95,2,3,3,233,About to Sleep
17561,19,1,167.62,3,1,1,311,Lost
17562,14,8,1107.38,4,4,3,443,Champions
17564,24,3,454.01,3,2,2,322,Promising
17566,8,2,901.21,4,2,3,423,Potential Loyalists
17567,7,10,4012.56,4,4,4,444,Champions
17569,332,1,344.14,1,1,2,112,Can't Lose
17571,50,4,1498.51,3,3,3,333,Potential Loyalists
17572,71,4,226.75000000000003,2,3,1,231,Unknown
17573,29,4,362.9,3,3,2,332,Potential Loyalists
17574,243,1,185.65,1,1,1,111,Can't Lose
17576,8,22,3457.78,4,4,4,444,Champions
17578,191,2,124.74,1,2,1,121,Can't Lose
17579,5,4,440.2,4,3,2,432,Unknown
17580,253,3,215.72,1,2,1,121,Can't Lose
17581,1,31,10736.11,4,4,4,444,Champions
17582,236,1,175.27,1,1,1,111,Can't Lose
17584,7,3,1227.3,4,2,3,423,Potential Loyalists
17585,109,4,1133.07,2,3,3,233,About to Sleep
17588,100,3,1240.2,2,2,3,223,About to Sleep
17589,60,4,2404.17,2,3,4,234,About to Sleep
17590,2,3,1479.22,4,2,3,423,Potential Loyalists
17591,73,8,2215.02,2,4,4,244,Hibernating
17593,4,6,3911.56,4,3,4,434,Loyal
17594,85,2,993.1800000000001,2,2,3,223,About to Sleep
17595,12,2,388.79,4,2,2,422,New Customers
17596,23,7,2827.93,3,4,4,344,Loyal
17597,214,1,2044.3700000000001,1,1,4,114,Unknown
17600,18,1,161.67000000000002,3,1,1,311,Lost
17601,239,1,116.00999999999999,1,1,1,111,Can't Lose
17602,2,8,5050.77,4,4,4,444,Champions
17604,217,2,309.36,1,2,2,122,Can't Lose
17608,33,2,193.42,3,2,1,321,Promising
17609,41,6,1103.92,3,3,3,333,Potential Loyalists
17611,4,19,3947.87,4,4,4,444,Champions
17612,53,10,1992.76,2,4,4,244,Hibernating
17613,23,17,4509.37,3,4,4,344,Loyal
17614,57,1,390.07,2,1,2,212,At Risk
17615,130,3,329.6,2,2,2,222,At Risk
17616,174,3,571.1999999999999,1,2,2,122,Can't Lose
17618,6,3,971.58,4,2,3,423,Potential Loyalists
17619,312,1,218.52,1,1,1,111,Can't Lose
17620,60,1,81.44,2,1,1,211,Can't Lose
17621,21,4,1336.1000000000001,3,3,3,333,Potential Loyalists
17623,33,1,527.05,3,1,2,312,Promising
17624,15,2,843.48,4,2,3,423,Potential Loyalists
17625,18,4,2047.0,3,3,4,334,Loyal
17628,81,1,75.75,2,1,1,211,Can't Lose
17629,6,9,1784.1200000000001,4,4,4,444,Champions
17630,170,2,503.6,1,2,2,122,Can't Lose
17631,2,3,528.33,4,2,2,422,New Customers
17633,31,6,1242.34,3,3,3,333,Potential Loyalists
17634,36,9,2361.9700000000003,3,4,4,344,Loyal
17636,9,2,265.93,4,2,1,421,New Customers
17637,31,2,547.0600000000001,3,2,2,322,Promising
17639,276,1,108.5,1,1,1,111,Can't Lose
17640,87,1,621.66,2,1,2,212,At Risk
17642,120,2,712.29,2,2,3,223,About to Sleep
17643,373,1,101.55,1,1,1,111,Can't Lose
17644,1,17,2768.98,4,4,4,444,Champions
17646,219,4,995.66,1,3,3,133,Hibernating
17647,65,1,133.06,2,1,1,211,Can't Lose
17648,61,5,1789.55,2,3,4,234,About to Sleep
17649,135,2,861.74,2,2,3,223,About to Sleep
17650,21,1,166.07999999999998,3,1,1,311,Lost
17651,12,14,3886.67,4,4,4,444,Champions
17652,25,18,4737.13,3,4,4,344,Loyal
17653,29,5,1175.88,3,3,3,333,Potential Loyalists
17654,277,1,117.55,1,1,1,111,Can't Lose
17655,11,8,2571.7400000000002,4,4,4,444,Champions
17656,73,5,1674.69,2,3,4,234,About to Sleep
17658,11,3,485.88,4,2,2,422,New Customers
17659,4,14,2954.75,4,4,4,444,Champions
17660,141,1,196.0,1,1,1,111,Can't Lose
17663,26,9,1788.27,3,4,4,344,Loyal
17664,19,2,604.64,3,2,2,322,Promising
17666,4,2,728.16,4,2,3,423,Potential Loyalists
17667,66,5,2055.51,2,3,4,234,About to Sleep
17668,1,2,347.75,4,2,2,422,New Customers
17669,43,7,3406.7200000000003,3,4,4,344,Loyal
17670,228,1,205.7,1,1,1,111,Can't Lose
17671,16,6,1284.08,4,3,3,433,Loyal
17672,44,4,3106.62,3,3,4,334,Loyal
17673,1,7,1622.22,4,4,3,443,Champions
17674,74,2,551.04,2,2,2,222,At Risk
17675,1,41,20098.1,4,4,4,444,Champions
17676,4,7,1383.27,4,4,3,443,Champions
17677,2,43,16219.22,4,4,4,444,Champions
17678,264,1,298.11,1,1,1,111,Can't Lose
17679,53,2,1992.1100000000001,2,2,4,224,About to Sleep
17680,24,1,184.4,3,1,1,311,Lost
17682,10,7,2459.33,4,4,4,444,Champions
17684,44,1,239.41,3,1,1,311,Lost
17685,17,7,3191.53,4,4,4,444,Champions
17686,7,7,5739.46,4,4,4,444,Champions
17690,30,16,4748.45,3,4,4,344,Loyal
17691,358,2,290.40000000000003,1,2,1,121,Can't Lose
17692,127,5,733.44,2,3,3,233,About to Sleep
17693,136,3,187.02,2,2,1,221,At Risk
17694,142,1,283.12,1,1,1,111,Can't Lose
17695,132,2,765.34,2,2,3,223,About to Sleep
17696,38,14,2201.05,3,4,4,344,Loyal
17697,236,1,338.95,1,1,2,112,Can't Lose
17698,261,1,154.95,1,1,1,111,Can't Lose
17700,17,6,2508.89,4,3,4,434,Loyal
17701,253,1,417.95,1,1,2,112,Can't Lose
17702,30,6,1719.72,3,3,4,334,Loyal
17703,35,3,798.74,3,2,3,323,Potential Loyalists
17704,169,2,885.19,1,2,3,123,Can't Lose
17705,3,10,1781.12,4,4,4,444,Champions
17706,4,22,10097.37,4,4,4,444,Champions
17707,185,2,152.4,1,2,1,121,Can't Lose
17708,188,2,267.08,1,2,1,121,Can't Lose
17709,170,1,137.45,1,1,1,111,Can't Lose
17711,11,2,385.1,4,2,2,422,New Customers
17712,45,1,522.91,3,1,2,312,Promising
17714,321,1,153.0,1,1,1,111,Can't Lose
17715,201,1,326.4,1,1,2,112,Can't Lose
17716,23,12,5505.79,3,4,4,344,Loyal
17718,232,1,139.35,1,1,1,111,Can't Lose
17719,38,18,5367.8,3,4,4,344,Loyal
17720,26,4,1195.94,3,3,3,333,Potential Loyalists
17722,96,6,2380.64,2,3,4,234,About to Sleep
17723,127,6,3276.4000000000005,2,3,4,234,About to Sleep
17724,58,4,995.6500000000001,2,3,3,233,About to Sleep
17725,16,14,3371.13,4,4,4,444,Champions
17727,9,2,1042.55,4,2,3,423,Potential Loyalists
17728,4,5,2515.6800000000003,4,3,4,434,Loyal
17730,3,15,5288.83,4,4,4,444,Champions
17731,79,5,878.2,2,3,3,233,About to Sleep
17732,373,1,303.97,1,1,2,112,Can't Lose
17733,39,2,692.19,3,2,3,323,Potential Loyalists
17734,54,3,700.63,2,2,3,223,About to Sleep
17735,2,19,13110.02,4,4,4,444,Champions
17736,9,4,337.49,4,3,2,432,Unknown
17737,9,2,168.24,4,2,1,421,New Customers
17738,19,5,1863.35,3,3,4,334,Loyal
17739,12,8,2786.05,4,4,4,444,Champions
17742,113,2,355.11,2,2,2,222,At Risk
17744,4,7,2291.08,4,4,4,444,Champions
17746,235,2,98.8,1,2,1,121,Can't Lose
17747,100,2,64.65,2,2,1,221,At Risk
17749,178,2,674.52,1,2,3,123,Can't Lose
17750,5,9,1797.57,4,4,4,444,Champions
17752,359,1,80.64,1,1,1,111,Can't Lose
17754,1,6,1739.92,4,3,4,434,Loyal
17757,1,31,5585.49,4,4,4,444,Champions
17758,19,8,3456.7,3,4,4,344,Loyal
17759,17,3,834.99,4,2,3,423,Potential Loyalists
17760,22,2,287.59,3,2,1,321,Promising
17761,33,1,712.78,3,1,3,313,Unknown
17763,263,1,15.0,1,1,1,111,Can't Lose
17764,51,2,818.82,2,2,3,223,About to Sleep
17765,159,3,371.88,1,2,2,122,Can't Lose
17767,15,1,271.2,4,1,1,411,Lost
17768,8,3,2273.1800000000003,4,2,4,424,Unknown
17769,13,12,3960.63,4,4,4,444,Champions
17770,199,5,1143.27,1,3,3,133,Hibernating
17771,57,2,245.81,2,2,1,221,At Risk
17772,11,2,182.77,4,2,1,421,New Customers
17774,97,5,1215.46,2,3,3,233,About to Sleep
17775,255,1,56.4,1,1,1,111,Can't Lose
17777,25,3,665.86,3,2,3,323,Potential Loyalists
17779,21,5,642.17,3,3,2,332,Potential Loyalists
17781,159,2,188.02,1,2,1,121,Can't Lose
17783,72,2,283.47,2,2,1,221,At Risk
17785,53,1,131.94,2,1,1,211,Can't Lose
17786,85,2,278.74,2,2,1,221,At Risk
17787,153,4,1865.19,1,3,4,134,Hibernating
17788,74,2,1117.9,2,2,3,223,About to Sleep
17789,281,1,225.9,1,1,1,111,Can't Lose
17790,27,14,1965.55,3,4,4,344,Loyal
17791,30,1,106.1,3,1,1,311,Lost
17793,25,1,323.04,3,1,2,312,Promising
17795,180,2,350.39,1,2,2,122,Can't Lose
17796,40,4,697.9,3,3,3,333,Potential Loyalists
17797,22,3,780.43,3,2,3,323,Potential Loyalists
17799,22,11,3026.08,3,4,4,344,Loyal
17800,37,9,1199.01,3,4,3,343,Loyal
17802,82,4,1251.84,2,3,3,233,About to Sleep
17805,74,1,512.31,2,1,2,212,At Risk
17806,11,1,546.04,4,1,2,412,New Customers
17809,16,15,4627.62,4,4,4,444,Champions
17811,4,51,7677.71,4,4,4,444,Champions
17812,13,4,732.16,4,3,3,433,Loyal
17813,14,7,1714.6,4,4,4,444,Champions
17816,37,4,36.56,3,3,1,331,Lost
17817,4,3,387.68,4,2,2,422,New Customers
17819,72,8,3661.07,2,4,4,244,Hibernating
17824,51,1,298.4,2,1,1,211,Can't Lose
17827,5,5,1995.46,4,3,4,434,Loyal
17828,9,9,1599.97,4,4,3,443,Champions
17829,299,1,889.24,1,1,3,113,Unknown
17830,2,3,398.7,4,2,2,422,New Customers
17831,33,1,35.400000000000006,3,1,1,311,Lost
17832,50,1,155.37,3,1,1,311,Lost
17835,3,3,350.64,4,2,2,422,New Customers
17836,47,1,110.21000000000001,3,1,1,311,Lost
17837,42,10,1560.53,3,4,3,343,Loyal
17838,27,6,2312.7,3,3,4,334,Loyal
17839,42,1,338.8,3,1,2,312,Promising
17841,2,169,40340.78,4,4,4,444,Champions
17843,303,1,205.48,1,1,1,111,Can't Lose
17844,107,1,51.559999999999995,2,1,1,211,Can't Lose
17846,85,1,2033.1,2,1,4,214,Unknown
17848,81,9,901.2,2,4,3,243,Hibernating
17849,218,4,605.8000000000001,1,3,2,132,Can't Lose
17850,302,35,5288.63,1,4,4,144,Hibernating
17852,12,2,114.34,4,2,1,421,New Customers
17854,185,2,311.26,1,2,2,122,Can't Lose
17855,373,1,208.97,1,1,1,111,Can't Lose
17856,2,6,1393.79,4,3,3,433,Loyal
17857,3,25,26763.34,4,4,4,444,Champions
17858,6,12,5155.66,4,4,4,444,Champions
17859,305,1,148.21,1,1,1,111,Can't Lose
17860,369,1,252.8,1,1,1,111,Can't Lose
17861,3,9,2059.2,4,4,4,444,Champions
17862,324,1,330.9,1,1,2,112,Can't Lose
17863,59,6,3160.0,2,3,4,234,About to Sleep
17864,13,3,597.5,4,2,2,422,New Customers
17865,31,27,10158.54,3,4,4,344,Loyal
17866,143,2,325.7,1,2,2,122,Can't Lose
17867,30,8,622.75,3,4,2,342,Potential Loyalists
17869,107,5,428.18,2,3,2,232,About to Sleep
17870,2,13,1889.4,4,4,4,444,Champions
17871,205,1,155.9,1,1,1,111,Can't Lose
17873,80,6,1764.3600000000001,2,3,4,234,About to Sleep
17874,185,7,658.26,1,4,3,143,Hibernating
17877,170,1,237.61,1,1,1,111,Can't Lose
17878,44,1,379.45,3,1,2,312,Promising
17879,174,1,178.52,1,1,1,111,Can't Lose
17880,365,1,458.92,1,1,2,112,Can't Lose
17881,304,1,133.35,1,1,1,111,Can't Lose
17883,3,4,671.77,4,3,3,433,Loyal
17884,4,4,717.45,4,3,3,433,Loyal
17885,12,1,190.19,4,1,1,411,Lost
17886,32,3,899.61,3,2,3,323,Potential Loyalists
17887,129,1,111.35,2,1,1,211,Can't Lose
17888,19,10,525.78,3,4,2,342,Potential Loyalists
17889,212,2,203.87,1,2,1,121,Can't Lose
17890,323,2,602.09,1,2,2,122,Can't Lose
17891,162,1,203.85999999999999,1,1,1,111,Can't Lose
17892,56,3,244.1,2,2,1,221,At Risk
17893,225,1,112.25,1,1,1,111,Can't Lose
17894,72,8,1119.81,2,4,3,243,Hibernating
17895,44,1,98.0,3,1,1,311,Lost
17896,23,1,256.32,3,1,1,311,Lost
17897,173,4,541.1,1,3,2,132,Can't Lose
17898,85,2,152.06,2,2,1,221,At Risk
17899,159,1,155.8,1,1,1,111,Can't Lose
17900,165,4,15.0,1,3,1,131,Unknown
17901,29,1,110.38,3,1,1,311,Lost
17904,21,2,178.92000000000002,3,2,1,321,Promising
17905,71,4,800.24,2,3,3,233,About to Sleep
17906,247,1,72.9,1,1,1,111,Can't Lose
17908,374,1,243.28,1,1,1,111,Can't Lose
17911,9,1,366.23,4,1,2,412,New Customers
17912,310,6,295.61,1,3,1,131,Unknown
17913,59,2,411.6,2,2,2,222,At Risk
17914,4,1,336.43,4,1,2,412,New Customers
17917,45,3,341.28,3,2,2,322,Promising
17919,88,1,1304.04,2,1,3,213,Unknown
17920,4,17,4204.1,4,4,4,444,Champions
17921,64,4,826.52,2,3,3,233,About to Sleep
17923,282,1,207.50000000000003,1,1,1,111,Can't Lose
17924,1,13,2894.33,4,4,4,444,Champions
17925,373,1,244.08,1,1,1,111,Can't Lose
17926,133,2,397.29,2,2,2,222,At Risk
17928,45,2,212.54,3,2,1,321,Promising
17929,11,5,834.5,4,3,3,433,Loyal
17930,36,5,1740.48,3,3,4,334,Loyal
17931,134,2,408.36,2,2,2,222,At Risk
17932,29,3,1331.57,3,2,3,323,Potential Loyalists
17934,52,2,704.25,2,2,3,223,About to Sleep
17935,138,2,145.79,2,2,1,221,At Risk
17936,5,1,389.84,4,1,2,412,New Customers
17937,9,7,4301.22,4,4,4,444,Champions
17939,160,1,99.14,1,1,1,111,Can't Lose
17940,49,14,1983.5800000000002,3,4,4,344,Loyal
17941,131,1,304.56,2,1,2,212,At Risk
17942,8,1,77.50000000000001,4,1,1,411,Lost
17946,233,2,149.57999999999998,1,2,1,121,Can't Lose
17947,37,1,176.68,3,1,1,311,Lost
17948,147,1,358.56000000000006,1,1,2,112,Can't Lose
17949,1,52,52750.84,4,4,4,444,Champions
17950,72,4,472.12,2,3,2,232,About to Sleep
17951,40,4,990.8400000000001,3,3,3,333,Potential Loyalists
17954,5,16,2295.37,4,4,4,444,Champions
17955,199,4,557.3,1,3,2,132,Can't Lose
17956,249,1,12.75,1,1,1,111,Can't Lose
17957,66,1,111.68,2,1,1,211,Can't Lose
17958,117,1,508.46000000000004,2,1,2,212,At Risk
17960,171,1,73.78,1,1,1,111,Can't Lose
17961,21,39,1296.44,3,4,3,343,Loyal
17962,142,1,102.83,1,1,1,111,Can't Lose
17964,32,2,471.7,3,2,2,322,Promising
17965,38,14,2622.57,3,4,4,344,Loyal
17966,38,5,1098.43,3,3,3,333,Potential Loyalists
17967,372,1,123.07,1,1,1,111,Can't Lose
17968,374,1,277.35,1,1,1,111,Can't Lose
17969,166,2,228.2,1,2,1,121,Can't Lose
17970,211,1,582.59,1,1,2,112,Can't Lose
17972,242,1,136.04,1,1,1,111,Can't Lose
17973,52,1,337.04,2,1,2,212,At Risk
17974,25,3,740.79,3,2,3,323,Potential Loyalists
17975,15,14,4393.61,4,4,4,444,Champions
17976,372,1,353.19,1,1,2,112,Can't Lose
17977,29,1,288.14,3,1,1,311,Lost
17978,365,1,300.91999999999996,1,1,2,112,Can't Lose
17979,36,5,737.81,3,3,3,333,Potential Loyalists
17980,166,3,811.45,1,2,3,123,Can't Lose
17984,145,1,152.68,1,1,1,111,Can't Lose
17985,22,1,634.95,3,1,2,312,Promising
17986,56,1,20.8,2,1,1,211,Can't Lose
17987,185,1,198.57,1,1,1,111,Can't Lose
17988,12,8,191.17000000000002,4,4,1,441,Unknown
17990,237,3,630.84,1,2,2,122,Can't Lose
17991,225,2,93.35,1,2,1,121,Can't Lose
17994,122,6,629.6899999999999,2,3,2,232,About to Sleep
17995,282,1,76.1,1,1,1,111,Can't Lose
17997,74,12,1511.3,2,4,3,243,Hibernating
17999,37,2,382.06,3,2,2,322,Promising
18001,12,2,417.23,4,2,2,422,New Customers
18004,362,1,169.47,1,1,1,111,Can't Lose
18005,4,2,249.72,4,2,1,421,New Customers
18006,23,1,444.68,3,1,2,312,Promising
18008,70,9,2116.19,2,4,4,244,Hibernating
18009,235,2,252.24,1,2,1,121,Can't Lose
18010,257,1,174.8,1,1,1,111,Can't Lose
18011,373,1,102.78999999999999,1,1,1,111,Can't Lose
18013,155,2,187.29,1,2,1,121,Can't Lose
18014,28,1,166.42,3,1,1,311,Lost
18015,4,1,120.03,4,1,1,411,Lost
18016,32,5,1483.56,3,3,3,333,Potential Loyalists
18017,81,3,523.0,2,2,2,222,At Risk
18018,108,2,122.14,2,2,1,221,At Risk
18019,52,1,38.45,2,1,1,211,Can't Lose
18022,36,1,668.11,3,1,3,313,Unknown
18024,153,3,236.77999999999997,1,2,1,121,Can't Lose
18027,99,1,115.31,2,1,1,211,Can't Lose
18030,4,3,220.7,4,2,1,421,New Customers
18032,334,1,73.5,1,1,1,111,Can't Lose
18033,65,1,97.97,2,1,1,211,Can't Lose
18034,22,2,422.88,3,2,2,322,Promising
18035,36,3,730.4,3,2,3,323,Potential Loyalists
18036,32,3,405.62,3,2,2,322,Promising
18037,154,6,70.02,1,3,1,131,Unknown
18040,19,2,357.20000000000005,3,2,2,322,Promising
18041,12,22,4161.14,4,4,4,444,Champions
18042,54,1,165.04999999999998,2,1,1,211,Can't Lose
18043,25,3,559.51,3,2,2,322,Promising
18044,4,11,2085.65,4,4,4,444,Champions
18045,45,1,189.4,3,1,1,311,Lost
18048,203,2,172.29000000000002,1,2,1,121,Can't Lose
18050,359,1,74.4,1,1,1,111,Can't Lose
18053,66,2,297.07,2,2,1,221,At Risk
18055,7,11,6752.14,4,4,4,444,Champions
18056,288,1,363.65,1,1,2,112,Can't Lose
18058,10,1,170.16,4,1,1,411,Lost
18059,9,4,296.71,4,3,1,431,Unknown
18061,22,10,2119.41,3,4,4,344,Loyal
18062,173,3,720.52,1,2,3,123,Can't Lose
18064,133,2,814.0,2,2,3,223,About to Sleep
18065,6,15,2380.08,4,4,4,444,Champions
18066,75,1,318.0,2,1,2,212,At Risk
18067,40,1,396.33,3,1,2,312,Promising
18068,289,1,101.7,1,1,1,111,Can't Lose
18069,26,7,2021.82,3,4,4,344,Loyal
18071,258,2,453.0,1,2,2,122,Can't Lose
18073,114,13,3864.44,2,4,4,244,Hibernating
18074,374,1,489.6,1,1,2,112,Can't Lose
18075,23,14,2538.7200000000003,3,4,4,344,Loyal
18077,8,11,2633.01,4,4,4,444,Champions
18078,217,2,336.13,1,2,2,122,Can't Lose
18079,45,4,3651.97,3,3,4,334,Loyal
18080,19,2,1231.5,3,2,3,323,Potential Loyalists
18081,36,3,343.45,3,2,2,322,Promising
18082,26,1,703.37,3,1,3,313,Unknown
18084,16,2,87.53,4,2,1,421,New Customers
18085,330,2,689.95,1,2,3,123,Can't Lose
18086,274,1,101.34,1,1,1,111,Can't Lose
18087,98,4,3770.12,2,3,4,234,About to Sleep
18088,61,1,167.67000000000002,2,1,1,211,Can't Lose
18092,2,12,9065.76,4,4,4,444,Champions
18093,93,5,2083.42,2,3,4,234,About to Sleep
18094,82,7,3017.3,2,4,4,244,Hibernating
18095,313,2,580.05,1,2,2,122,Can't Lose
18096,12,3,911.15,4,2,3,423,Potential Loyalists
18097,8,7,2692.85,4,4,4,444,Champions
18099,127,1,168.31,2,1,1,211,Can't Lose
18101,11,2,223.65,4,2,1,421,New Customers
18102,1,62,256438.49,4,4,4,444,Champions
18104,37,1,754.64,3,1,3,313,Unknown
18105,38,1,113.48000000000002,3,1,1,311,Lost
18106,330,1,430.7,1,1,2,112,Can't Lose
18108,249,2,264.65,1,2,1,121,Can't Lose
18109,2,31,7925.32,4,4,4,444,Champions
18110,19,2,206.05,3,2,1,321,Promising
18112,12,2,352.69,4,2,2,422,New Customers
18113,369,1,76.32000000000001,1,1,1,111,Can't Lose
18114,290,1,220.1,1,1,1,111,Can't Lose
18116,68,8,1418.03,2,4,3,243,Hibernating
18117,26,1,320.71999999999997,3,1,2,312,Promising
18118,11,31,5595.77,4,4,4,444,Champions
18119,368,1,181.12,1,1,1,111,Can't Lose
18120,214,1,111.15,1,1,1,111,Can't Lose
18121,149,2,673.1,1,2,3,123,Can't Lose
18122,8,6,1826.21,4,3,4,434,Loyal
18123,24,2,589.4399999999999,3,2,2,322,Promising
18125,30,5,1141.34,3,3,3,333,Potential Loyalists
18126,61,1,206.83,2,1,1,211,Can't Lose
18127,19,3,348.73,3,2,2,322,Promising
18129,243,1,112.55000000000001,1,1,1,111,Can't Lose
18130,9,4,1045.74,4,3,3,433,Loyal
18133,211,2,715.5,1,2,3,123,Can't Lose
18135,29,5,681.91,3,3,3,333,Potential Loyalists
18136,63,4,761.83,2,3,3,233,About to Sleep
18138,295,1,152.65,1,1,1,111,Can't Lose
18139,17,8,8393.22,4,4,4,444,Champions
18142,151,4,1014.9,1,3,3,133,Hibernating
18143,117,2,1000.16,2,2,3,223,About to Sleep
18144,8,12,2888.75,4,4,4,444,Champions
18145,13,4,2861.55,4,3,4,434,Loyal
18146,141,2,160.35,1,2,1,121,Can't Lose
18147,46,2,179.34,3,2,1,321,Promising
18149,51,3,612.0799999999999,2,2,2,222,At Risk
18150,32,3,566.58,3,2,2,322,Promising
18151,135,2,653.35,2,2,3,223,About to Sleep
18154,3,2,399.19,4,2,2,422,New Customers
18155,75,4,347.82,2,3,2,232,About to Sleep
18156,13,2,734.94,4,2,3,423,Potential Loyalists
18158,9,3,451.75,4,2,2,422,New Customers
18159,301,1,530.15,1,1,2,112,Can't Lose
18160,57,2,638.0600000000001,2,2,2,222,At Risk
18161,10,6,1612.79,4,3,3,433,Loyal
18164,31,2,394.7,3,2,2,322,Promising
18165,177,1,302.46,1,1,2,112,Can't Lose
18167,4,6,1355.51,4,3,3,433,Loyal
18168,176,9,1133.6399999999999,1,4,3,143,Hibernating
18169,61,1,202.65,2,1,1,211,Can't Lose
18170,33,3,980.3100000000001,3,2,3,323,Potential Loyalists
18171,59,7,1208.51,2,4,3,243,Hibernating
18172,15,25,7490.17,4,4,4,444,Champions
18173,87,4,2106.84,2,3,4,234,About to Sleep
18174,7,1,104.0,4,1,1,411,Lost
18176,354,2,448.65,1,2,2,122,Can't Lose
18177,31,7,1314.17,3,4,3,343,Loyal
18178,114,6,1573.41,2,3,3,233,About to Sleep
18179,9,6,1793.17,4,3,4,434,Loyal
18180,5,6,1843.75,4,3,4,434,Loyal
18181,24,1,382.8,3,1,2,312,Promising
18183,218,6,600.52,1,3,2,132,Can't Lose
18184,15,1,49.8,4,1,1,411,Lost
18185,249,1,304.25,1,1,2,112,Can't Lose
18188,15,4,1998.49,4,3,4,434,Loyal
18189,78,3,1084.34,2,2,3,223,About to Sleep
18190,192,3,274.51,1,2,1,121,Can't Lose
18191,262,1,207.8,1,1,1,111,Can't Lose
18192,72,1,957.97,2,1,3,213,Unknown
18193,151,3,212.96,1,2,1,121,Can't Lose
18194,64,2,896.0,2,2,3,223,About to Sleep
18196,95,2,689.13,2,2,3,223,About to Sleep
18198,4,21,5083.06,4,4,4,444,Champions
18200,106,1,163.8,2,1,1,211,Can't Lose
18202,200,3,1396.99,1,2,3,123,Can't Lose
18203,157,1,160.42000000000002,1,1,1,111,Can't Lose
18204,71,4,1979.3,2,3,4,234,About to Sleep
18205,36,2,517.36,3,2,2,322,Promising
18209,29,1,139.10000000000002,3,1,1,311,Lost
18210,2,6,2621.38,4,3,4,434,Loyal
18211,26,5,600.07,3,3,2,332,Potential Loyalists
18212,326,1,248.42,1,1,1,111,Can't Lose
18213,237,1,232.48000000000002,1,1,1,111,Can't Lose
18215,89,1,299.34000000000003,2,1,1,211,Can't Lose
18216,31,1,481.75,3,1,2,312,Promising
18217,29,2,621.75,3,2,2,322,Promising
18218,206,4,626.38,1,3,2,132,Can't Lose
18219,3,11,2019.77,4,4,4,444,Champions
18220,220,2,297.78,1,2,1,121,Can't Lose
18221,22,6,1033.31,3,3,3,333,Potential Loyalists
18222,93,1,443.0,2,1,2,212,At Risk
18223,2,27,6315.2300000000005,4,4,4,444,Champions
18224,264,1,158.95000000000002,1,1,1,111,Can't Lose
18225,3,17,5361.02,4,4,4,444,Champions
18226,39,14,5192.1,3,4,4,344,Loyal
18227,218,1,93.75,1,1,1,111,Can't Lose
18228,50,3,769.2,3,2,3,323,Potential Loyalists
18229,12,20,7276.9,4,4,4,444,Champions
18230,9,10,2716.6,4,4,4,444,Champions
18231,192,6,2066.17,1,3,4,134,Hibernating
18232,82,5,582.47,2,3,2,232,About to Sleep
18233,326,1,440.0,1,1,2,112,Can't Lose
18235,72,3,1796.48,2,2,4,224,About to Sleep
18236,30,6,882.24,3,3,3,333,Potential Loyalists
18237,3,5,987.1,4,3,3,433,Loyal
18239,219,5,1561.6100000000001,1,3,3,133,Hibernating
18240,46,1,422.58,3,1,2,312,Promising
18241,10,18,2058.09,4,4,4,444,Champions
18242,72,4,2232.4900000000002,2,3,4,234,About to Sleep
18245,7,8,2507.56,4,4,4,444,Champions
18246,24,2,596.1,3,2,2,322,Promising
18248,114,4,783.02,2,3,3,233,About to Sleep
18249,17,1,95.34,4,1,1,411,Lost
18250,301,2,342.92,1,2,2,122,Can't Lose
18251,87,1,4314.72,2,1,4,214,Unknown
18252,51,2,526.67,2,2,2,222,At Risk
18255,89,1,103.30000000000001,2,1,1,211,Can't Lose
18257,39,12,2265.38,3,4,4,344,Loyal
18259,25,3,2338.6,3,2,4,324,Unknown
18260,173,8,2595.0,1,4,4,144,Hibernating
18261,43,2,324.24,3,2,2,322,Promising
18262,140,1,149.48,1,1,1,111,Can't Lose
18263,23,4,1211.08,3,3,3,333,Potential Loyalists
18265,72,2,801.51,2,2,3,223,About to Sleep
18269,358,2,138.9,1,2,1,121,Can't Lose
18270,38,3,238.95000000000002,3,2,1,321,Promising
18272,3,7,3064.78,4,4,4,444,Champions
18273,2,3,204.0,4,2,1,421,New Customers
18276,21,3,323.36,3,2,2,322,Promising
18277,58,2,97.63,2,2,1,221,At Risk
18278,74,1,173.9,2,1,1,211,Can't Lose
18280,278,1,180.60000000000002,1,1,1,111,Can't Lose
18281,181,1,80.82,1,1,1,111,Can't Lose
18282,8,3,176.6,4,2,1,421,New Customers
18283,4,16,2094.88,4,4,4,444,Champions
18287,43,3,1837.28,3,2,4,324,Unknown
